"Type","Redox","Type.S3","Site","Depth.cm","Distance..m","pH","Eh.mV","EC.mScm","AVS.umolg","TotalS.oes.umolg","Porewater.FeII.mgL","Porewater.total.Fe.II.mgL","Porewater.FeIII.mgL","Pore.water.sulfate.mgL","As.ms","As.oes","Ba.ms","Cd.ms","Co.ms","Co.oes","Cr.ms","Cr.oes","Cu.ms","Cu.oes","Fe.ms","Fe.oes","Mn.ms","Mn.oes","Mo.ms","Ni.oes","P.oes","Pb.ms","Pb.oes","Rb.ms","S.oes","Sr.ms","Th.ms","Ti.ms","U.ms","V.ms","Zn.ms","Zn.oes","REE.ms","As","Ba","Cd","Co","Cr","Cu","Fe","Mn","Mo","Ni","P","Pb","Rb","S","Sr","Th","Ti","U","V","Zn","REE","As.log","Ba.log","Cd.log","Co.log","Cr.log","Cu.log","Fe.log","Mn.log","Ni.log","P.log","Pb.log","S.log","Sr.log","Th.log","Ti.log","U.log","V.log","Zn.log","REE.log"
"Dredge spoil","Oxidised","Dredge spoil","S 7",106,3,5.28,NA,4.4,0.12,175.6,126.9,128.22,1.32,5792.31,0.92,NA,19.55,0.03,6,2.991085523,24.29,16.22120125,8.02,6.990331317,20124.75,13807.96008,41.69,25.78134468,2.12,7.588078376,19.34144803,12.04,11.64234287,11.76,5631.494125,6.51,14.98,456.75,2.21,65.37,9.54,0.993188838,192.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.291146762,-1.522878745,0.77815125,1.385427515,0.904174368,4.140129523,1.620031895,0.880131808,1.286488985,1.080626487,3.750623635,0.813580989,1.175511813,2.659678556,0.344392274,1.815378485,0.979548375,2.283798573
"Dredge spoil","Oxidised","Dredge spoil","S 8",9,4,4.3,284,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",11,4,3.91,365,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",13,4,3.86,414,0.26,0.58,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62443976,NA,1.018041175,NA,22242.01645,NA,8.424998839,NA,5.150111558,21.34648803,NA,1.507670484,NA,314.5575965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347174158,NA,0.711816637,1.329326434,NA,2.497700178,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",19,4,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",22,4,3.85,421,0.46,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",24,4,4.05,425,0.66,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",26,4,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",28,4,3.89,442,0.81,0.68,NA,NA,NA,NA,NA,1.26,NA,6.46,0.01,0.61,NA,5.99,NA,0.81,NA,10540.16,NA,16.77,NA,1.97,NA,NA,2.8,NA,2.21,NA,0.85,2.76,276.73,0.28,11.4,1.02,NA,16.78,NA,0.981744174,-5.48905533,-1.378181466,0.906206268,-1.094606175,NA,1.935706432,-0.205851601,NA,NA,0.145734273,-0.090892628,NA,-1.046404073,0.131345536,4.739157158,-2.15685082,1.549728212,-0.864082517,1.936302557,NA,0.810232518,-2,-0.214670165,0.777426822,-0.091514981,NA,1.224533063,NA,NA,0.447158031,NA,-0.070581074,0.440909082,2.442056243,-0.552841969,1.056904851,0.008600172,1.224791956
"Dredge spoil","Oxidised","Dredge spoil","S 8",33,4,4.27,335,0.6,3.4,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.689951135,NA,0.026015961,NA,2925.416866,NA,3.176791426,NA,1.692623842,4.735925219,NA,NA,NA,155.383959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.466187761,NA,0.228560454,0.675404836,NA,2.191406183,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",36,4,NA,NA,NA,0.48,NA,NA,NA,NA,NA,0.07,NA,1.48,NA,0.21,NA,2.68,NA,0.59,NA,3031.15,NA,13.37,NA,1.42,NA,NA,0.5,NA,0.71,NA,0.65,1.22,255.22,0.14,5.82,0.55,NA,4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.170261715,NA,-0.677780705,0.428134794,-0.229147988,NA,1.126131407,NA,NA,-0.301029996,NA,-0.187086643,0.086359831,2.406914704,-0.853871964,0.764922985,-0.259637311,0.610660163
"Dredge spoil","Oxidised","Dredge spoil","S 8",39,4,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",43,4,3.93,431,1.27,1.08,25.27,NA,NA,NA,NA,0.24,NA,11.16,NA,0.24,NA,3.29,1.829972618,0.65,0.118290218,5754.48,4378.524698,16.66,15.75871791,2.64,1.143431089,3.116552946,3.28,3.398377432,0.93,810.3888496,0.94,1.9,328.84,0.21,8.05,2.45,NA,6.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.047664195,NA,-0.619788758,0.517195898,-0.187086643,3.641327804,1.221674997,0.058209996,0.493674509,0.515873844,2.908693457,-0.026872146,0.278753601,2.51698464,-0.677780705,0.90579588,0.389166084,0.782472624
"Dredge spoil","Oxidised","Dredge spoil","S 8",46,4,4.04,393,0.26,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",53,4,3.86,414,2.34,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",58,4,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",61,4,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",64,4,3.81,490,7.27,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",69,4,3.86,322,4.18,0.58,14.2,NA,NA,NA,NA,NA,NA,7.25,NA,0.95,NA,12.59,7.171815114,3.79,1.598671403,5548.01,3633.973595,82.18,50.2603029,9.5,2.251486701,7.771542642,5.48,5.1887827,3.27,455.3623634,3.28,8.83,1312.93,1.77,23.42,3.49,1.034769217,22.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860338007,NA,-0.022276395,1.10002573,0.57863921,3.560381767,1.914766137,0.352469386,0.890507234,0.738780558,2.658357132,0.515873844,0.945960704,3.118241572,0.247973266,1.369586891,0.542825427,1.356981401
"Dredge spoil","Oxidised","Dredge spoil","S 8",74,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",79,4,4.02,271,4.1,0.21,72.63,NA,NA,NA,NA,0.21,NA,9.31,0.02,1.08,NA,14.84,9.532649807,7.14,3.092511233,14977,12116.87257,86.9,56.4895639,10.6,2.71736118,14.29295427,10.71,12.47120619,3.7,2329.38537,4.2,9.74,1271.83,2.46,44.49,2.61,1.262667108,25.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968949681,-1.698970004,0.033423755,1.171433901,0.853698212,4.083390541,1.939019776,0.434147367,1.155122004,1.029789471,3.367241344,0.62324929,0.988558957,3.104429065,0.390935107,1.648262406,0.416640507,1.407220893
"Dredge spoil","Oxidised","Dredge spoil","S 8",84,4,NA,NA,NA,0.33,NA,358.47,393.74,35.27,4946.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",87,4,4.07,348,NA,0.74,NA,339.34,347.88,8.54,5234.62,0.5,NA,12.77,0.01,1.08,NA,17.15,NA,4.24,NA,27477.3,NA,84.47,NA,10.37,NA,NA,12.93,NA,3.81,NA,6.08,8.5,1310.09,3.43,80.41,2.54,NA,31.28,NA,0.416116945,-6.736151911,-2.054020683,0.711016449,-0.686418455,NA,2.305414717,0.207935298,NA,NA,0.428568468,-0.793352535,NA,-0.325977029,0.009084439,5.046869392,-0.898421463,2.256156822,-1.198817644,1.311997191,NA,1.106190897,-2,0.033423755,1.234264124,0.627365857,NA,1.926702494,NA,NA,1.111598525,NA,0.783903579,0.929418926,3.117301132,0.53529412,1.905310062,0.404833717,1.495266744
"Dredge spoil","Oxidised","Dredge spoil","S 8",91,4,NA,NA,NA,1.39,144.94,327.05,357.96,30.91,6023.08,3.26,1.376812161,12.29,0.04,3.81,2.122522204,20.65,11.37978933,6.07,3.455455831,31098.31,20740.02088,71.63,40.7916366,13.32,3.74545421,30.07185148,11.53,12.83373479,5.7,4648.179175,9.86,9.39,990.73,6.57,137.45,2.39,1.052995396,41.59,-2.669003851,-0.479988726,-6.207650474,-1.65114546,0.03894067,-1.185416044,6.951045839,1.282739331,-0.399507984,-1.668231755,0.414814918,-0.543822315,-1.248308475,5.455456197,-0.700288481,-0.749129356,3.909667396,-1.106260817,1.934485565,-2.117481283,0.739085104,0.138874693,1.089551883,-1.397940009,0.580924976,1.314920056,0.783188691,4.316809189,1.855094951,0.573504492,1.478160168,1.061829307,3.667282861,0.993876915,0.972665592,2.995955314,0.81756537,2.138144744,0.378397901,1.61898892
"Dredge spoil","Oxidised","Dredge spoil","S 8",94,4,NA,NA,NA,0.05,NA,314.01,342.59,28.59,5773.08,0.5,NA,4.02,0.06,11.6,NA,17.57,NA,6.95,NA,6998.96,NA,83.83,NA,15.95,NA,NA,8.05,NA,5.22,NA,5.27,9.35,1211.88,9,28.75,2.59,NA,39.14,NA,-0.980107482,-5.184800101,0.079615714,0.494803518,-0.432647725,NA,2.057401554,0.398069445,NA,NA,-0.285717293,-0.718891982,NA,-0.709359022,-0.136013041,4.728538768,-0.174164807,0.987248383,-1.419731508,1.295755578,NA,0.604226053,-1.22184875,1.064457989,1.244771761,0.841984805,NA,1.923399466,NA,NA,0.90579588,NA,0.721810615,0.970811611,3.083459618,0.954242509,1.458637849,0.413299764,1.592620821
"Dredge spoil","Oxidised","Dredge spoil","S 8",97,4,NA,NA,NA,NA,NA,378.51,430.65,52.14,4782.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",100,4,4.18,247,5,NA,NA,NA,NA,NA,5080.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",104,4,NA,NA,NA,0.02,NA,267.85,304.23,36.38,6273.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",107,4,NA,NA,NA,0.61,1025.09,197.72,247.8,50.07,5926.92,3.67,1.560252046,9.16,0.03,9.1,5.7060848,43.83,26.08741471,18.13,12.58708555,50000.27,32859.03493,137.2,83.57127842,10.6,12.09723267,20.79854112,17.7,16.67758759,16.38,32874.73951,6.31,20.09,437.05,4.8,121.42,6.41,1.625278009,63.55,-2.91798504,-1.147986237,-6.869390313,-1.154558002,0.417486098,-0.465264391,7.037149606,1.558607299,-1.001978415,-0.869855695,-0.32794957,-0.489267776,-0.566771338,7.03762743,-1.520696739,-0.362610237,2.717215189,-1.794216498,1.436423194,-1.504973145,0.788994582,0.193194761,0.961895474,-1.522878745,0.959041392,1.641771471,1.258397804,4.516654804,2.137354111,1.082686034,1.318032873,1.247973266,4.51686232,0.800029359,1.302979937,2.640531125,0.681241237,2.084290229,0.80685803,1.803115555
"Dredge spoil","Oxidised","Dredge spoil","S 8",110,4,4.33,283,4.72,NA,NA,NA,NA,NA,5926.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",113,4,NA,NA,NA,0.02,716.97,197.72,247.8,50.07,6027.45,2.12,1.089749621,11.94,0.02,8.01,4.624141463,45.51,25.36711477,18.25,10.93132711,41442.69,26583.02772,97.21,55.14256445,7.29,10.62433891,19.49884205,13.14,13.73007168,15.49,22993.12119,5.9,19.27,501.53,2.54,106.93,9.4,2.178240432,31.27,-3.111156492,-0.717210349,-7.109127462,-1.116413695,0.620827625,-0.292939377,6.990923779,1.37976913,-1.210600911,-0.833956964,-0.226749375,-0.621443444,-0.456909802,6.845845915,-1.422152106,-0.238554974,3.02055897,-2.264940376,1.475069958,-0.956394767,0.245554715,0.037326727,1.077004327,-1.698970004,0.903632516,1.658106836,1.261262869,4.424604444,1.987710943,1.026301916,1.290008821,1.118595365,4.361597928,0.770852012,1.284881715,2.700296916,0.404833717,2.029099567,0.973127854,1.495127881
"Dredge spoil","Oxidised","Dredge spoil","S 8",116,4,NA,NA,NA,0.25,525.73,NA,NA,NA,NA,1.58,NA,17.06,0.01,5.6,3.492972416,35.11,22.75540062,13.58,9.332331656,31036.33,22191.02253,64.88,44.0159906,4.73,8.525873539,20.96092252,8.39,11.28574022,10.99,16860.01171,6.19,16.01,338.95,1.83,99.13,4.36,1.125584163,22.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.231979027,-2,0.748188027,1.545430829,1.13289977,4.346177314,1.812110841,0.930738887,1.321410393,0.923761961,4.226857872,0.791690649,1.204391332,2.530135638,0.26245109,1.996205106,0.639486489,1.344588743
"Dredge spoil","Oxidised","Dredge spoil","S 8",119,4,3.94,299,4.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dredge spoil","Oxidised","Dredge spoil","S 8",122,4,4.64,219,3,0.13,NA,NA,NA,NA,NA,2.75,NA,15.46,0.01,5.11,NA,34.26,NA,13.55,NA,29902.51,NA,75.94,NA,3.83,NA,NA,7.94,NA,9.88,NA,6.12,15.29,392.79,2.2,99.52,4.03,NA,31.05,NA,0.446374677,-6.897051552,-0.660681962,1.242097127,0.314505181,NA,2.038062189,-0.949016563,NA,NA,-0.219968091,-0.001368854,NA,-0.480319269,0.435317654,3.681393752,-1.503424006,2.308477263,-0.89811499,1.143717442,NA,1.18920949,-2,0.7084209,1.534787359,1.131939295,NA,1.880470593,NA,NA,0.899820502,NA,0.786751422,1.184407485,2.594160423,0.342422681,1.997910367,0.605305046,1.492061605
"Dredge spoil","Oxidised","Dredge spoil","S 8",125,4,NA,NA,NA,0.04,385.16,NA,NA,NA,6027.45,3.04,1.212054696,15.01,0.01,4.98,2.892212429,36.37,22.50232728,13.78,8.171752814,30841.38,22204.6603,91.65,62.33813904,4.44,8.065029038,29.57758075,9.32,10.21446075,9.81,12352.22585,3.71,14.61,528.44,2.18,96.63,3.64,1.357139337,47.09,-2.774520175,-0.258120545,-7.572007376,-1.361407299,0.626907069,-0.343618925,7.041220279,1.551139784,-1.476182814,-0.879299878,0.420179477,-0.734674562,-0.683434917,6.454754366,-1.655805314,-0.285130965,3.30309208,-2.187512313,1.604052062,-1.674853509,0.885223474,0.083522219,1.176380692,-2,0.697229343,1.560743301,1.139249218,4.346444133,1.962132469,0.906605935,1.470962649,0.969415912,4.091745224,0.56937391,1.164650216,2.722995684,0.338456494,1.98511198,0.561101384,1.67292869
"Dredge spoil","Oxidised","Dredge spoil","S 9",6,8,3.86,NA,1.7,0.08,NA,NA,NA,NA,NA,2.71,NA,4.51,0.01,1.85,NA,13.44,NA,3.29,NA,37613.96,NA,48.23,NA,4.41,NA,NA,5.41,NA,4.34,NA,3.33,5.65,605.64,1.8,40.37,4,NA,161.4,NA,-0.363601733,-6.475069073,-1.254713248,0.728336448,-0.679011322,NA,2.006082347,-0.386024197,NA,NA,-0.181649794,-0.402024539,NA,-0.666926583,-0.138243342,4.536386863,-1.282112222,1.828188048,-0.483604526,3.213986869,NA,0.654176542,-2,0.267171728,1.128399269,0.517195898,NA,1.683317262,NA,NA,0.733197265,NA,0.522444234,0.752048448,2.782214551,0.255272505,1.606058749,0.602059991,2.20790353
"Dredge spoil","Oxidised","Dredge spoil","S 9",10,8,3.87,NA,0.7,0.07,NA,NA,NA,NA,NA,2.65,NA,3.97,0.01,1.92,NA,12.73,NA,2.78,NA,38335.33,NA,46.2,NA,4.43,NA,NA,6.72,NA,4.84,NA,2.58,6.92,614.76,1.97,44.19,1.62,NA,113.87,NA,-0.420181934,-6.404118215,-1.146622843,0.745013383,-0.776497101,NA,2.034031769,-0.310548445,NA,NA,0.106140125,-0.222033308,NA,-0.85115863,0.13546774,4.622283919,-1.120914486,1.98955049,-1.31652188,2.936109418,NA,0.598790507,-2,0.283301229,1.104828404,0.444044796,NA,1.664641976,NA,NA,0.827369273,NA,0.411619706,0.840106094,2.788705602,0.294466226,1.645324002,0.209515015,2.056409321
"Dredge spoil","Oxidised","Dredge spoil","S 9",14,8,NA,NA,NA,0.07,NA,NA,NA,NA,NA,2.37,NA,2.92,0.01,1.26,NA,9.46,NA,2.79,NA,24552.67,NA,40.49,NA,3.38,NA,NA,4.58,NA,3.29,NA,1.79,6.2,559.35,1.22,35.85,1.73,NA,62.69,NA,-0.478429791,-6.155183593,-1.318901686,0.697058976,-0.523971812,NA,2.151041623,-0.332137698,NA,NA,-0.028314409,-0.359125843,NA,-0.967797788,0.274535885,4.776761988,-1.351162549,2.02933016,-1.001891999,2.588188538,NA,0.465382851,-2,0.100370545,0.975891136,0.445604203,NA,1.607347777,NA,NA,0.660865478,NA,0.252853031,0.792391689,2.747683642,0.086359831,1.55448916,0.238046103,1.79719827
"Dredge spoil","Oxidised","Dredge spoil","S 9",20,8,3.84,NA,0.8,0.06,NA,NA,NA,NA,NA,0.91,NA,1.1,NA,0.55,NA,4.55,NA,1.43,NA,13329.75,NA,19.19,NA,1.49,NA,NA,1.74,NA,1.32,NA,0.89,2.79,271.21,0.52,14.27,NA,NA,24.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041392685,NA,-0.259637311,0.658011397,0.155336037,NA,1.283074975,NA,NA,0.240549248,NA,-0.050609993,0.445604203,2.433305699,-0.283996656,1.154423973,NA,1.387033701
"Dredge spoil","Oxidised","Dredge spoil","S 9",25,8,4.02,280,0.13,0.08,NA,NA,NA,NA,NA,1.16,NA,1.17,NA,0.52,NA,3.69,NA,0.2,NA,15211.85,NA,16.5,NA,1.31,NA,NA,1.95,NA,1.2,NA,0.77,2.6,233.46,0.67,12.26,NA,NA,28.35,NA,-0.894457187,NA,-1.705387404,0.254165522,-2.660898849,NA,1.751899445,-0.781433799,NA,NA,-0.383631564,-0.869139379,NA,-1.3128257,-0.095949491,4.40154982,-1.451938503,1.454880994,NA,2.293166094,NA,0.068185862,NA,-0.283996656,0.567026366,-0.698970004,NA,1.217483944,NA,NA,0.290034611,NA,-0.113509275,0.414973348,2.368212481,-0.173925197,1.08849047,NA,1.452553063
"Dredge spoil","Oxidised","Dredge spoil","S 9",28,8,4.05,289,0.74,0.11,NA,NA,NA,NA,NA,0.67,NA,1.1,NA,0.29,NA,2.75,NA,0.27,NA,7611.79,NA,17.16,NA,0.81,NA,NA,1.34,NA,0.68,NA,0.37,2.45,278.86,0.42,5.82,NA,NA,15.63,NA,-0.638554682,NA,-1.971739218,0.27773605,-2.043198182,NA,2.108716232,-0.944585893,NA,NA,-0.441195248,-1.119527343,NA,-1.728117135,0.162223163,4.896845002,-1.601365429,1.0274354,NA,2.015327283,NA,0.041392685,NA,-0.537602002,0.439332694,-0.568636236,NA,1.234517284,NA,NA,0.127104798,NA,-0.431798276,0.389166084,2.445386223,-0.37675071,0.764922985,NA,1.193958978
